08:45:01.365 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:45:01.384 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:45:01.384 [main] INFO  factory.Listeners - ***************************************************TEST CASE START: Reports_TC_02_Validate_User_Is_AbleTo_Manage_Categories_In_ReportsSection******************************
08:45:01.385 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:45:01.385 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:45:01.686 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_URL
08:45:01.686 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_URL, VALUE: https://ctvt-row-prod.mediconnect.net/prweb/dinr5kXQc0w3sotx92RKVA%28%28*/!STANDARD
08:45:04.770 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_UserID
08:45:04.771 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_UserID, VALUE: shaik.hussain@cotiviti.com
08:45:04.794 [main] INFO  utils.KeyWords - Entering text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (b8de1a14af159786da47f90708cc9a73)] -> id: txtUserID] On Page: Cotiviti
08:45:05.016 [main] INFO  utils.KeyWords - Entered text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (b8de1a14af159786da47f90708cc9a73)] -> id: txtUserID] On Page: Cotiviti
08:45:05.016 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_Pwd
08:45:05.017 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_Pwd, VALUE: Rules@123
08:45:05.053 [main] INFO  utils.KeyWords - Entering text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (b8de1a14af159786da47f90708cc9a73)] -> id: txtPassword] On Page: Cotiviti
08:45:05.253 [main] INFO  utils.KeyWords - Entered text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (b8de1a14af159786da47f90708cc9a73)] -> id: txtPassword] On Page: Cotiviti
08:45:05.295 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (b8de1a14af159786da47f90708cc9a73)] -> xpath: //button[@id='sub']//span[text()='Log in']] On Page: Cotiviti
08:46:12.171 [main] INFO  utils.KeyWords - Clicked on Element :Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='sub']//span[text()='Log in']' On Page: Cotiviti
